mtc-trial:619	the news from the Chinese Human Rights Information Center said that originally about twenty members of the Chinese Democratic Party from Shanghai branch had planned to hold their first meeting in a restaurant in Hangzhou city on Friday afternoon .	according to the Information Center of Chinese Human Rights and Democratic Movement , about twenty members of the Chinese Democratic Party of the Zhejiang and Shanghai branches originally planned to meet at a restaurant in Hangzhou city on Friday afternoon to hold their first conference .
mtc-trial:501	'' we do not intend to stay until the term is over .	'' we do not plan to stay in office up till the expiry of our term .
mtc-trial:575	he said that the U.S. Congress 's annual discussion on this issue will only hurt the U.S. itself , affecting the confidence of American business people investing in China and thus affecting job opportunities for Americans .	he pointed out to Congress that discussing the problem annually would only bring disadvantages to the US . in fact , it would affect the confidence of US businessmen about investing in China , thus affecting employment opportunities for US citizens .
mtc-trial:629	China plans to invest in fundamental equipment to counteract the effect of the Asian financial crisis .	China plans to make investments in its infrastructure facilities in order to cast off the effects of the Asian financial crisis .
mtc-trial:589	Norodom Ranariddh , the first prime minister of the government of the Kingdom of Cambodia , and Hun Sen , the second prime minister , met Benni Weidiaonuo , newly-appointed by the United Nations Secretary-General as representative based in Cambodia , in the prime minister 's office this morning .	this morning , Norodom Ranariddh , the first Prime Minister of the Kingdom of Cambodia , and Hun Sen , the second Prime Minister , met with Benny Widyono in premier mansion . the latter is UN Secretary-General 's representative in Cambodia and just took his office .
mtc-trial:637	now , the multi-channel structure of China 's utilization of foreign investment has taken shape , the foreign investment comes from more than 170 countries and regions .	presently , the diversified structure for China 's utilization of foreign investment has taken shape . the investment comes from over 170 countries and regions .
mtc-trial:546	Xinhua news agency report of January 8 from Moscow - Russian Prime Minister Chernomyrdin said at a government meeting on the 8th that the major achievement Russia made in 1997 was to have created a fundamental basis for its economic growth .	Xinhua news agency . Moscow . Jan. 8 . Russian premier Chernomerkin said in a state conference held on 8 that Russian 's main achievement in 1997 was that it has created basic preconditions for future economic growth .
mtc-trial:538	19 of them were in the middle , and the average price was 1,060,000 yuan . another 6 were around both corners , and the average price was 1,400,000 yuan .	among the purchasers 19 of them were mid range with the average price of 1,060,000 yaun , while 6 high range apartments were sold for an average of 1,400,000 yaun .
mtc-trial:664	ground controllers of the nonstop worldwide hot-air balloon flight said that three riders on the balloon should leave the Chinese airspace and fly eastward across the Pacific Ocean .	the ground control officers for the team that were attempting to circumnavigate the world by balloon said that , the three men should fly towards the air space under control of China . then they will continue towards the east crossing the Pacific Ocean .
mtc-trial:672	nevertheless , she warned that the credit crunch still exists .	however , she warned that the phenomenon of credit contraction still exists .
mtc-trial:643	world swimming championships Lan Wei and Cheng Cheng qualify for second round in 1-meter springboard	Lan Wei and Chen Sheng qualified for 1-meter springboard diving intermediary contest at the world swimming championships
mtc-trial:645	Senator Lott expects the trial to begin on January 11 and to end in two weeks .	Mr. Lord said that he hoped the trial would begin on Jan 11th , and come to an end in two weeks time .
mtc-trial:636	the overhead railway project in Bangkok will restart .	Bangkok overhead railway will start again
mtc-trial:540	Siazon said that even if Cambodia 's opposition groups form a united government before the talks the country wo n't automatically gain membership in ASEAN .	Siazon said Cambodia will not become an ASEAN member automatically even if the Cambodian opposition parties form a coalition before the summit meeting .
mtc-trial:631	in the letter written by the committee to Indonesia President Habibi , it reads that issuing summons was '' the first step of police to accuse '' .	in its letter to the Indonesian President Habibie , the committee said , issuing the subpoena is '' the first step taken by the police for prosecution '' .
mtc-trial:596	Prime Minister of Portugal talked with an official of the United Nations about there being too many Indonesian soldiers in East Timor .	Portuguese foreign minister is meeting with UN officials for excessive Indonesia forces in East Timor
mtc-trial:533	Pfizer is considering whether they would make any ad directly mention the name of Viagra .	Pfizer is considering whether to make any commercials that directly mention Viagra .
mtc-trial:587	French news agency , Lisbon according to reliable information , Prime Minister of Portugal Garma would meet an official of the United Nations , talking about a report that there were too many Indonesian armies in East Timor .	-lrb- APF report from Lisbon -rrb- according to reliable sources , Portuguese Foreign Minister Gama will hold talks with a UN official in Geneva on the issue of over-deployment of Indonesian troops in East Timor .
mtc-trial:504	the total issued value of the redeemable guarantee bond , at an annual interest rate of 6 % , to Lien Hoe is 85,740,000 ringgits , and the expiration date is August 17 , 1998 .	the total value of the 6 % interest , redeemable , guaranteed bond issued by Lien Hoe Group was 85.74 million ringgit . the maturity date was August 17 , 1998 .
mtc-trial:584	the size of this large cloth banner is 150 meters X 100 meters . it was made by Yue State 's National Youth Delegation , and also for the process of applying for the world record from the Guinness Book of Records .	this great strip made by Xuezhou National Front Youth League is 150 metres long , 100 metres long and has been applied to enter Gennis world records .
mtc-trial:650	now listen to the news roundup by VOA reporter Fang Yuan .	what follows is a comprehensive report by Voice of America ' Fang Yuan .
mtc-trial:653	however , he swore to carry through a wide scope reform measures , and to stop corruptions that weakened the economy of this country .	but , he promised to carry out reform measures on a large scale and stop the corruption ethos that had weakened the nation 's economy .
mtc-trial:617	this was another important discovery after the rich and precious fossils of dinosaur eggs were found here last year .	it is a second major discovery since the discovery of a valuable fossil of dinosaur egg last year .
mtc-trial:522	this illustrates that improving the state-run enterprises ' competitiveness in the marketplace has become crucial .	the fact indicates it is an urgent task to improve the competitive position of state enterprises in the market .
mtc-trial:599	Voice of America reporter , Zhou Youkang , covered the press conference and here is his report :	Voice of America 's Zhou Youkang filed the following report from the press conference .
mtc-trial:694	human right organizations condemn the conduct of the Indonesian army in violating human rights in East Timor .	human right organizations censured for the violation of human right by Indonesian armed forces in East Timor .
mtc-trial:693	now , please listen to VOA correspondent Fang Yuan 's comprehensive coverage .	below , please listen to the comprehensive report of Voice of America reporter Fang Yuan .
mtc-trial:676	the color of the two '' islands '' is exactly the same as the '' mainland '' .	the color of the two '' islands '' is completely the same as that of the '' mainland '' .
mtc-trial:641	Qinzhougang corollary equipment constructive project used 13,000,000 US dollars loaned by the Holland government .	a loan of US$ 13 million from the Dutch government has been employed for the Qinzhou Harbor conveyance facility construction project .
mtc-trial:648	-lrb- Hongkong AFP -rrb- according to an poll publicized yesterday , although Hong Kong returned to China last year , most Hongkongese were reluctant to call themselves Chinese .	-lrb- Agence France Presse wire Hong Kong -rrb- many people in Hong Kong are unwilling to call themselves Chinese even though Hong Kong rejoined China last year , a public opinion poll released yesterday shows .
novels-common:288	'' are these lenses capable of resisting such pressure ? ''	'' is glass capable of resisting such pressures ? ''
novels-common:285	'' I am impatient to learn '' .	'' I can not wait to find out '' .
novels-common:1098	'' he will not refuse your help . come , Ned ! ''	'' he will not turn down your assistance . come along , Ned '' .
novels-common:967	'' ah ! '' exclaimed the Canadian , whose eyes had never left the ocean '' , they are coming nearer ; they are in the same water as the Nautilus '' .	'' oh ! '' exclaimed the Canadian , whose eyes had not left the ocean . '' it 's getting closer , it 's coming into the Nautilus 's waters ! ''
novels-common:561	this argument cut short the harpooner 's recriminations .	this dose of sanity cut the harpooner 's complaints clean off .
novels-common:336	'' be kind enough to listen , and you will then see whether you have any cause to accuse me of folly and contradiction '' .	'' kindly listen to me , and you will see if you have grounds for accusing me of insanity or self-contradiction '' .
novels-common:195	'' Master Land , we must conform to the rules on board , and I suppose our appetites are in advance of the dinner hour '' .	'' Mr. Land '' , I answered , '' we have to adapt to the schedule on board , and I imagine our stomachs are running ahead of the chief cook 's dinner bell '' .
novels-common:281	I had nothing to object to these reasonings .	this logic , backed up by figures , left me without a single objection .
novels-common:756	'' a floating lighthouse ! '' said someone near me .	'' a floating lighthouse '' , said someone next to me .
novels-common:51	'' well , have I convinced you ? ''	'' well , have I convinced you ? ''
mtc-C:287	Hong Kong officials blamed the 150-year British colonial rule for complicating the citizenship status for many Hong Kong residents .	some Hong Kong officials complained that over 150 years of colonization by Great Britain has made it difficult for Hong Kong residents to claim their identities .
mtc-C:352	he announced that he plans to resign in the near future last week .	last week he announced that he was considering resigning soon .
mtc-C:163	the gross national product of the industry of villages and towns made up 1/3 of the GNP of Fujian Province .	rural enterprises accounted for one-third of Fujian 's gross national product .
mtc-C:340	the orphanage took good care of him for 16 years , and had spent over RMB 3 thousand for tuition , materials , and other support since last year .	the orphanage took good care of him for 16 years , and had spent over RMB 3 thousand for tuition , materials , and other support since last year .
mtc-C:414	the education administration agencies in the cities and counties of the disaster areas granted tuition exemption or sponsored part tuition to students who are unable to pay the tuition due to the family hardship caused by the disaster , ensuring that the students can go to school on schedule .	education administration departments from each city and county in the disaster area have offered to lower tuition fees or to give help to parents ' who have experienced hardship due to the disaster , and have promised that students will be able to begin classes on time .
mtc-C:207	the economy in these cities grew at a rapid rate in the past three years and their economic strength are now noticeable stronger than before ; the average annual economic growth is 17 % , which is higher than the average growth rate in China .	three years later , the economy of these cities grew fast and the local economic strength improved . the economy registered an average annual increase of 17 % higher than that of the national average annual rate .
mtc-C:199	at present , it is still unkown whether these transformations may indicate that the country will reduce its loans to the state-owned enterprises , and make some large-scale enterprises bankrupt gradually .	it is not clear now if these changes mean that the government will reduce its loans provided to the state-owned enterprises , causing some large-sized enterprises to gradually go bankrupt .
mtc-C:545	this airports security is the responsibility of the Israeli security officials .	Israel presides over the security of the airport .
mtc-C:323	South Korea National Security Plot Bureau stated that 67-year-old Kim Fuki and 71-year-old Park Dong Il had recently returned to South Korea through the third country .	the national security planning Bureau said in a statement that 67-year-old Kim Fu-ji and 71-year-old Park Dung-yi recently returned home via a third country .
mtc-C:483	South Korea also expressed its support for the joint air strikes conducted by the U.S. and Britain .	Korea also expressed its position on supporting the united air raid by the US and Britain .
mtc-C:341	at first he was sent to and from school by teachers at orphanage , and from the second grade on he lived in the school , and returns to orphanage every Saturday . no matter how much wind or rain , he never missed a single class .	at the beginning , teachers of the orphanage accompanied him to school and picked him up , but from the second year , he became a resident student and went back to the orphanage only for weekends . he never missed a class , rain or shine .
mtc-C:71	the Harrison building was once the largest retail store in the world , and also was a Detroit attraction .	the Hudson building was at one time the world 's largest retail store , and was a landmark in Detroit .
mtc-C:482	foreign cooperation in China construction material industry developing smoothly	Chinese building materials industry developing quickly through outward cooperation
mtc-C:15	in a similar research conducted six months after Hong Kong reverted to China , 35.9 % called themselves '' Hong Kong People '' and 18 % called themselves '' Chinese '' .	in a similar investigation did at half a year after Hong Kong 's returning to China , 40 % of them call themselves as '' Hongkongnese '' , and 18 % as Chinese .
mtc-C:249	after the chaos in May , the businessman who managed electrical products was forced to move his shop .	businessman running electronic products there had to move out after the riot in May .
mtc-C:104	and they would never let the Hopewell Group take part in it .	however , under any circumstances , Hopewell will not be allowed to get involved again .
mtc-C:180	the Clinton government said that the increased funds for research was the biggest and final public investment for the research of AIDS .	the Clinton government said that after the provision the research fund will be the biggest investment of American public funds in AIDS research .
mtc-C:452	he said , the law is just , I believe he will be released if he is innocent ,	he said '' , law is fair ... if he is innocent , I believe he will be released .
mtc-C:65	a person from the Railroad Ministry indicated that this network construction is part of a national railway hub communication modification project .	as explained by officials from the Ministry of Railroad , the construction of this communication network is a part of the reform project on national railroad communication networks .
mtc-C:613	the annually issued prize covers five aspects and is awarded to individuals and organizations making outstanding contributions in government service , public service , communication leader , news , literature and creative art of communication and international understanding fields .	the award , consisting of five fields , is awarded annually and respectively to individuals and bodies that have made outstanding contributions in such fields as government service , public service , community leadership , journalism and literature , creative exchange art and international understanding .
mtc-C:85	Sassar stated that Ardalas guaranteed that the number of Indonesian troops stationed in East Timor would be gradually reduced .	Cesar said , Alatas once promised to gradually reduce Indonesia 's military presence in East Timor .
mtc-C:124	the Chief of Sarawak thought Anwar might have committed crimes including sodomy	Chief Minister of Sarawak believes Anwar may have committed sodomy and other crimes
mtc-C:38	besides , the situation for Gansu to open to the outside was fine .	additionally , Gansu is opening up well to foreign development .
mtc-C:165	French Ministry of Foreign Affair said , it was Iraqi leader 's refusal of co-operation with UN that resulted in this deeply regret ending .	French Foreign Ministry said that because the leader of Iraq refused to cooperate with UN , which resulted in this very pitiful ending .
mtc-C:115	11 Fujian township enterprises have been listed among the national best economic efficiency of township businesses in China .	Fujian Province already has eleven village and township enterprises that have made it into the ranks of the '' Most Economically Profitable Village and Township Enterprises '' of China .
mtc-C:137	I have repeated several times in this regard that special attention must be paid to the proper handling of the Taiwan issue .	I think we have talked about it many times . in this respect , special attention should be given to handling properly the issue of Taiwan .
mtc-C:209	in fact , the whole fourth phase consists of four districts , totally 174 units , including independent , semi-independent foreign style house , row houses , and storefront houses .	the fourth stage actually divides into 4 areas , 174 units of independent and semi-detached traditional style houses , western style houses and shop fronts .
mtc-C:210	human right organizations censured for the violation of human right by Indonesian armed forces in East Timor .	human rights organization condemned Indonesian troops ' infringing behaviors upon human rights in East Timor .
mtc-C:204	fossils of dinosaur bones found in Xixia of Henan	dinosaur fossils found in Henan Xixia .
mtc-C:246	last year , the total import and export volumn in this province was close to 20 billion US dollars , actual utilization of foreign investment exceeded 4 billion US dollars , foreign contracted projects and labour service co-operation amounted 355 million US dollars .	gross foreign trade import-exports for this province reached US$ 20 billion last year , actually employed foreign capital exceeded US$ 4.1 billion , and the total amount of foreign contract engineering and labour cooperation reached US$ 355 million .
mtc-C:279	but the worst influence has appeared and it will last to next year .	but the worst effects have already appeared , and will continue into next year .
mtc-C:429	I think the effect issue is purely a U.S. domestic issue .	'' I think this issue is absolutely an internal issue of the United States of America .
mtc-C:52	this shows that it is an urgent task to strengthen their market competitiveness .	this indicated that accelerating the marketing competitiveness of the state-owned enterprises has become urgent .
mtc-C:227	Ding Hao finished his primary school at the Children 's Orphanage . soon afterwards , he enrolled in a secondary school in a nearby village .	Ding Hao attended primary school in the institute of welfare . he then attended junior high in a nearby rural high school .
mtc-C:608	McLaren and Zou Jiahua jointly explored the future of trade and technology cooperation between China and Canada .	McLaren and Zhou Jiahua also investigated the prospects of Canada and China 's cooperation in the realms of trade and technology .
mtc-C:160	this appointment is made just before a summit meeting to be held in U.S. between Israel and Palestinian leaders about a temporary peace agreement .	the appointment came right before a summit meeting in the United States between the Palestinian and Israeli leaders on a temporary peace agreement .
mtc-C:125	this newspaper , Paris , February 14th -lrb- reporter Lue Wang -rrb- . Duma , French Foreign Minister , pointed out that France disagreed on the demand to modifying the UN charter allow re-arrangement of the seats of the five permanent standing member countries .	Paris . Feb. 14 . staff reporter Lu Wangda reports : the French Foreign Minister Dumar declared that France will not agree with the demand to amend the UN charter in order to redistribute the seats of the five permanent member states of the UN Security Council .
mtc-C:319	then the army drove an armored personnel carrier to save this badly wounded person .	later the military drove a military vehicle to rescue this badly wounded man .
mtc-C:305	in the 1990s , the cooperation was enhanced .	in 1990s , cooperation between the two sides continued to deepen ,
mtc-C:471	the Ministry of Finance will centralize the supervision and control of financial and investment companies .	financial and investment companies will be uniformly controlled by the Ministry of Finance .
mtc-C:467	Marchi said that Canada should make human rights a part of Canada 's foreign trade policy .	Marchi indicated that Canada should add human rights as a new factor to its foreign trade policy .
mtc-C:157	on Wednesday a five-member panel of British Law Lords began a hearing on an appeal from a lower divisional court .	on Wednesday , five public procurators of the House of Lords of Britain began to hold a court on an appeal from a lower court .
mtc-C:162	La Nina means the water temperature on the surface of tropic east pacific is much lower than normal , it 's effect on many regional climates is just the opposite of that of El Nino .	La Nina means that the surface temperature of the water is a lot lower than normal , so that its affect on regional climates is the opposite of that of El Nino .
mtc-C:441	the construction of all these projects has been going on smoothly .	the constructions of these projects have been going smoothly .
mtc-C:100	in addition , analysts thought that corruptions and poor management are common in government departments and judicial departments that are currently in charge of these state enterprises .	what 's more , analyst said that corruption and mal-managing situations generally lies in government and judicial authorities that are in charge of SOEs .
mtc-C:24	Pfizer now is considering whether it is needed to put on any ads mentioning Viagra directly .	Pfizer is considering whether it will run any advertisement directly mentioning Viagra .
mtc-C:263	last year , the business efficiency of big and medium-sized state-owned enterprises in Gansu Province began to improve . until October , the net deficit value reduced by more than 50 million yuan compared with the same period last year .	last year , the economic benefits to the large and medium sizes government-owned enterprises started to show . by October , the net loss incurred by these enterprises was reduced by more than 50,000,000 yuan , comparing to the same period of last year .
mtc-C:72	however , statistics released by the Immigration Bureau showed that although there were 11,978 new British immigrants coming to Australia between 1996 and 1997 , 3,737 people left the country during the same period .	however , the statistics from Bureau of Immigration show that from 1996 to 1997 , while 11,978 new British immigrants came to Australia , 3,737 people left during the same period of time .
mtc-C:393	some analysts thought that , for fear that the high unemplyment rate might cause social turbulance , China might settle the deficit problems in the state-owned enterprises mainly by merging , not by bankruptcy .	some analysts think that because a high unemployment rate may cause social turbulence , China will solve the loss problem of state-owned enterprises in the way of merger instead of bankruptcy .
mtc-C:92	according to the expert , El Nino phenomenon is now changed into a new one , which is called La Nina .	experts say the El Nino is becoming a new phenomenon called the La Nina .
mtc-C:663	the discovery is very important to the classification of the dinosaurs from the Xixia , and sheds light onto their zoological habit and reproduction behavior , to restore the original environment in dinosaur ages , to reveal the rules of crust change and environmental evolution on Earth .	this has a very important significance for studies of classification of dinosaur in Xixia area , probe of the dinosaur ecological habit and propagation behavior , restoration of ecological environment of dinosaur times , revelation of the rules of the earth 's crust transition and earth environment evolution etc. .
mtc-C:41	Philippine officials believe that Malaysia is another country , along with China , that is posing a potential threat to the Philippines in the Spratly Islands .	according to Philippines officials , Malaysia is another country , apart from China , that posed potential threat to Philippines in Spratly Islands .
mtc-C:57	at the Conference of the United Nations and many public occasions in Washington , Chinese Foreign Minister Tang Jiaxuan kept on talking about the issue of Taiwan .	Chinese Foreign Minister Tang Jiaxuan repeatedly raised the Taiwan issue while attending the General Assembly of the United Nations this time , and has done so in numerous public appearances on his visit to Washington .
mtc-C:245	this huge banner has an area of 150 meters by 100 meters . it will be made by National Front Youth League in Xue Province who will apply for its entry into the Guinness Book of Records .	this huge cloth stripe , with an area of 150 meters by 100 meters , will be made by National Front Youth League in Saba province and will apply for World Genius record .
mtc-C:175	Congressman Kreya Silva said in a letter that Suharto should be extradited because of his violation of human rights in East Timor .	Congressman Clayey Chelwo said in a letter that Suharto should be extradited because of his inhumanity in East Timor .
mtc-C:281	Paul had been to the site of the bombed air-raid shelter , and there were about 400 civilians died .	Bowen had an on-site interview and saw the destroyed bomb-shelter , about 400 civilians had been killed .
mtc-C:147	both the Holland government and its industry circles believed that Wuhan was a place with great potentials , and there were a lot of possibilities to cooperate in the areas of traffic , basic installations , agriculture , the sources of energy , etc. .	and Netherlands government and business circles believe that Hubei is a highly potential region , and enjoys the possibilities to cooperate with Netherlands in communication , infrastructure , agriculture , energy and many other fields .
mtc-C:238	the two sides held similar talks last month in Pyongyang .	last month similar negotiations were held in Pyongyang .
mtc-C:392	Taib is currently attending an international alumni conference in the city of Adelaide .	Tayi is currently attending an international alumni meeting in Adelaide .
mtc-C:178	recently , a number of village and township enterprises or enterprise groups with higher science and technology and of sustainable development have been mushroomed in Fujian Province .	at present , a group of township enterprises with higher technical level and greater potentiality are springing up in Fujian .
mtc-C:444	he regarded that the Chinese people is now enjoying unprecedented freedom and democracy , and has taken positive and cooperative attitudes to intellectual property protection , which the United States should not ignore .	he deemed that the liberties and democracy Chinese people have now are unprecedented in China before . China has also taken an active co-operative attitude in the protection of intellectual property rights . U.S. should not be blind to all of these .
mtc-C:138	75-year-old Dole said in his statement '' , I believe this campaign can help men become aware of the health issue they are afraid to address '' .	the 75-year-old Dole said in a statement : '' I believe this campaign will help men pay serious attention to the health problems they are afraid of discussing '' .
mtc-C:592	US Open tennis , day three	the American tennis competition came into its third day .
mtc-C:218	village and township enterprises continue to lead the business development in Southeast Fujian Province in China	development of township enterprises in Southeast Fujian of China continues to take the lead
mtc-C:66	tanks patrol streets full of rocks and broken glass , thousands of soldiers carrying guns and tear-gas grenades protect the local commercial district , keeping thugs away .	tanks were patrolling on the streets full of stones and broken glasses , thousands of soldiers , with guns and tear bombs , were watching the local commercial area and kept the riots away from here .
mtc-C:344	Dole 's commercial is Pfizer 's first-time effort to advertise Viagra on television .	Dole 's commercials are the first attempt by Pfizer to promote Viagra through television .
mtc-C:3	the UN Secretary General has been promoting peace talks between Portugal and Indonesia since 1983 .	the United Nation 's General-Secretary began assisting in Portugal-Indonesia peace negotiations in 1983 .
mtc-C:291	in 1975 , Indonesia invaded East Timor , the former colony of Portugal , and annexed East Timor into Indonesia 's territory a few weeks later .	in 1975 Indonesia invaded East Timor , the former Portuguese colony , and after several weeks annexed East Timor to Indonesian territory .
mtc-C:377	he thought that the Chinese people are now enjoying more freedom and democracy than before . China has also adopted a positive and cooperating attitude towards the protection of intellectual property . U.S. should not ignore these developments .	he believes that the freedom and democracy that the Chinese people enjoy right now are incomparable with the situation in the past , and that the U.S should not be indifferent to the cooperative attitude China has adopted toward the issue of intellectual property rights .
mtc-C:158	unexpectedly , these two men became relatives by marriage while captive in North Korea .	it was unexpected that these two men became relatives by marriage in the period of prison .
mtc-C:12	Mur said '' , we discussed East Timor and other related issues openly .	Moer said that '' , we frankly discussed East Timor and other related questions '' .
mtc-C:295	at the same time , in Chinatown , Jakarta , the capital of Indonesia , Chinese people and the native Indonesians fought together to protect their homes .	meanwhile , the Chinese and local Indonesians guarded their houses side by side around the China Town in the Indonesian capital of Jakarta .
mtc-C:403	the news said that even though the project will cause a large environmental problem '' , it will be the trick that eases the next century 's problem of insufficient land resources , especially in view of China 's large population '' .	it is reported that even if the project will cause serious environment problems '' , it remains an effective means of easing land resources shortage in the next century , especially as China has such a huge population '' .
mtc-C:304	Fengling , China 's only economic development zone established by a small city , is Shanxi 's new conduit to the outside world . Shanxi is a land-locked province .	Fengling , China 's only economic development zone established by a small city , is Shanxi 's new conduit to the outside world . Shanxi is a land-locked province .
mtc-C:288	Australia sent military officer to East Timor for supervision of Indonesian army maneuver .	Australia sends military officers to East Timor to monitor Indonesian troop movements
mtc-C:153	some 37 % of those interviewed pointed out that complaints from British immigrants were not treated as seriously as complaints from other nationalities .	37 % of them pointed out that the British people 's cases were not treated the same as the others .
mtc-C:237	at the time , movie stars such as Grable and Parker went shopping there as well .	at that time , some famous movie stars , such as Gabao and Pecker etc. , had been there .
mtc-C:626	Tayma also attributed the recent event that damaged Malaysia 's international image , to Amhad .	Taiyimamu also attributed Malysia 's recently tarnished international image to Anwar .
mtc-C:1	the article forbids people from libeling religious groups .	the code prohibits people from defaming a religious group .
mtc-C:76	the announcement said that these two soldiers were forced to live like slaves in the mines before they escaped .	it also says that the two were forced to do slavery work in the coal mines in the North before their fleeing .
mtc-C:265	37 % of the British people surveyed pointed out that their complaints are not treated as seriously as those of other immigrants .	a total of 37 percent said that complaints made by English immigrants do not receive the same conscientious treatment that those of other ethnic groups do .
mtc-C:317	relevant departments of the Henan Province government announced during the meeting various projects for economic and technological cooperation , discussing the projects with representatives who showed interest .	the official of Henan government announced the projects of the economic co-operation over which the representatives present discussed .
mtc-C:235	tanks are patrolling streets full of stones and broken glass , and thousands of soldiers equipped with guns and tear gas are guarding local commercial areas to protect from rioters .	tanks patrolled along the street littered with stones and broken glass , with thousands of troops armed with guns and tear gas bombs guarding commercial districts to keep away rioters .
mtc-C:212	however , Moore said Habibie refused to allow former head of Australia 's Criminal Investigation Bureau Sherman to go to East Timor for the investigation of the death of five Australian journalists in 1975 .	but Moore said that Habibie refused to let Shelman , the former director of the Australian Criminal Department , investigate that five Australian journalists were killed in East Timor in 1975 .
mtc-C:107	the declaration said , '' Chon Yong-taek is trying to keep his job . he only expressed regrets . ... that is too arrogant '' .	the declaration said '' Qianrongche tried to protect himself from being removed , he only apologized . . . . ... he thinks of his own interests before those of any others '' .
mtc-C:532	please listen to the following comprehensive report by Voice of America reporter , Fang Yuan :	now , please listen to VOA correspondent Fang Yuan 's comprehensive coverage .
mtc-C:356	production and assembling will be finished for all the equipments during this year .	production and assembling will be finished for all the equipments during this year .
mtc-C:155	this has been a comprehensive report by Voice of America 's Fang Yuan .	that was the report from the VOA correspondent Fang Yuan .
mtc-C:686	Cambodia 's two prime ministers requested that the United Nations Secretary-General extend the stay of his representative in Cambodia to six months or longer .	two prime ministers of Cambodia asked UN Secretary-General to extend the duration of his representative in Cambodia to six months or longer .
mtc-C:275	according to a secret document that obviously belongs to the Indonesian military sector but is circulating among foreign journalists , there were 17,834 Indonesian troops stationed in East Timor as of the end of July .	according to what passed around among the foreign reporters , which are evidently confidential documents of Indonisian military department , by the end of July this year , Indonesian soldiers stationed in East Timor will have amounted to 17,834 .
mtc-C:358	Pinochet is currently in London , waiting for a decision from the higher courts on his extradition .	currently Pinochet is in London , waiting for the Upper House to make a decision on whether to extradite him .
mtc-C:26	however , they were quickly released in most cases .	but in most cases , they are released soon .
mtc-C:139	statistics show that among the 191 rural enterprises established in the province , more than 50 have an output above 100 million yuan , and some have reached half a billion to a billion yuan .	statistics show that more than 50 out of 191 established village and township enterprises around the province are with the output value over 100 million renminbi yuan , some of them even reaches 500 million to one billion yuan .
mtc-C:476	this May , Bob Dole admitted to having tried Viagra , and praised it highly after using , and called it a '' catholicon '' .	in May this year , Dole confessed his trial use of Viagra and spoke highly of its effect as '' panacea '' .
mtc-C:272	over 90 % of the population is concentrated in one-third of China 's land .	over 90 % population concentrates on one-third country land .
mtc-C:35	and the finding of dinosaur bone fossils will provide important clues for searching the geographical location and burying rules of the dinosaur fossils .	and the finding of dinosaur bone fossils will provide important clues for searching the geographical location and burying rules of the dinosaur fossils .
mtc-C:385	in an interview with Australian newspapers yesterday and said that he knew Anwar well and believed that he would certainly be pronounced guilty of all the accused crimes .	during an interview with Australian newspapers yesterday he said that he was '' quite familiar '' with Anwar , and believed that it was extremely possible that Anwar could be convicted of the charges against him .
mtc-C:148	during the period of '' Eighth Five-Year Plan '' , -LRB- 1991-1995 -RRB- , the township enterprises in Fujian Province have paid a total of 18.56 billion yuan in taxes and have exported commodities valued at 105.5 billion yuan .	during the eighth five-year plan -lrb- from 1991 to 1995 -rrb- , the village and township enterprises in Fujian Province turned over totally 18.56 billion renminbi yuan tax to its higher authorities , accomplished export delivery value of 105.5 billion renminbi yuan .
mtc-C:193	this measure has curbed economic growth and caused the rising of unemployment rate .	this kind of measure had restrained the economic growth and made the unemployment rate go up .
mtc-C:363	since the debut of this kind of aphrodisiac this April , US doctors have written out 6 million plus prescriptions of Viagra .	since the debut of this kind of aphrodisiac this April , US doctors have written out 6 million plus prescriptions of Viagra .
mtc-A:146	Bank of Holland , Wuhan Office , was also officially established just recently .	Bank of Holland , Wuhan Office , was also officially established just recently .
mtc-A:425	in a similar poll made about half a year after the return of Hong Kong to China , 35.9 % called themselves '' Hongkongnese '' , and 18 % called themselves Chinese .	in a similar public opinion poll that was conducted a half year after Hong Kong returned to China , 35.9 % called themselves Hong Kong people , 18 % called themselves Chinese .
mtc-A:556	experts disclosed at the land reclamation conference held in Xiaoshan , Zhejiang Province that the government hopes to reclaim 1 million hectares of land from the sea along its 18,000 kilometers of coastline within 40 to 50 years .	at the filling-earth meeting in Xiaoshan , Zhejiang Province , the government wanted to fill in a million hectares of the ocean along 18,000 km of coastal areas in the next 40-50 years .
mtc-A:161	at the beginning , teachers of the orphanage accompanied him to school and picked him up , but from the second year , he became a resident student and went back to the orphanage only for weekends . he never missed a class , rain or shine .	at first he was taken to and from school by one of the orphanage 's teachers . by his second year he was living at the school , and only went back to the orphanage on Saturdays . neither wind nor rain could prevent him from attending class .
mtc-A:70	Dutch Trade Promotion Council establishes rep office in Wuhan	Netherlands Trade Promotion Association established a representative office in Wuhan
mtc-A:400	he said that , he is going to have meetings with the Japanese officials of the Trade Bureau to discuss the new assistance for Thailand 's industrial and agricultural reorganization .	he said he would hold separate talks with Japanese trade and industrial officials on a new aid package to support Thailand 's industrial and agricultural restructuring .
mtc-A:183	he said that since there was no timetable for exchanging foreign money for renminbi , the financial crisis in Southeast Asia would not prolong the process .	he said that exchange under the RMB capital project had not been under any time restriction from the beginning , so there is no reason to prolong the process because of the financial crisis in Southeast Asia .
mtc-A:436	Japan still remains the number one trade partner followed by U.S. and Hong Kong in the second and third position .	Japan is still the largest trading partner , followed by the United States and Hong Kong .
